"","buyer_id","orderdate","buyer_age","buyer_gender","buyer_annual_income","shop","packaging","city","article_group","article","article_price","recipient_age","recipient_gender","recipient_relation"
"225","117",2017-04-14 17:17:55,25,"male",28500,"store","no","Düsseldorf","books","Fantasy & Science Fiction",49.99,67,"female","aunt"
"226","684",2017-07-17 13:07:32,45,"female",35500,"online","yes","Münster","clothes","Tie",49.99,39,"male","brother"
"227","30",2017-11-14 14:17:53,20,"male",35000,"store","yes","Osnabrück","books","Fiction",49.99,71,"female","mother"
"228","616",2017-11-17 01:16:13,43,"female",30500,"online","yes","Dortmund","books","Other books",49.99,46,"other","undefined"
"229","84",2017-12-11 13:02:38,23,"female",38500,"store","no","Münster","books","Travel & Adventure",49.99,81,"female","mother"
"230","193",2017-12-27 12:24:08,28,"male",35500,"store","yes","Münster","books","Biographies",49.99,51,"male","uncle"
"231","1204",2017-11-11 10:49:19,62,"male",35000,"store","no","Düsseldorf","books","Crime Thrillers",50.99,40,"female","daughter"
"232","50",2017-11-11 08:47:10,21,"male",40000,"store","yes","Hannover","disks","TV serial - Blu Ray",50.99,36,"male","friend"
"233","74",2017-11-24 11:29:01,23,"female",30000,"store","yes","Düsseldorf","clothes","Tie",50.99,37,"female","cousin"
"234","956",2017-12-15 11:22:02,53,"male",63500,"store","yes","Münster","books","Mystery",50.99,31,"male","son"
"235","785",2017-12-22 16:34:45,48,"other",46000,"online","no","Hannover","clothes","Socks",50.99,70,"female","undefined"
"236","2",2017-02-13 14:22:19,19,"female",26500,"store","no","Münster","disks","TV serial - Blu Ray",51.99,39,"male","father"
"237","66",2017-12-11 14:29:25,22,"male",44000,"store","yes","Münster","clothes","Shirt",51.99,52,"male","father"
"238","209",2017-12-13 09:37:56,29,"female",31000,"store","no","Münster","books","Crime Thrillers",51.99,71,"female","mother"
"239","1217",2017-12-18 18:31:53,62,"male",54000,"store","yes","Münster","books","Fiction",51.99,66,"female","wife"
"240","174",2017-12-23 17:12:11,27,"female",36500,"store","yes","Hannover","clothes","Shoes",51.99,47,"female","mother"
"241","594",2017-02-10 14:28:26,42,"female",37500,"store","no","Düsseldorf","clothes","Shirt",52.99,31,"male","friend"
"242","603",2017-02-20 18:22:55,42,"other",48000,"store","no","Münster","clothes","Shoes",52.99,33,"male","undefined"
"243","866",2017-04-19 17:04:16,51,"male",37000,"store","yes","Münster","disks","Movie - Blu Ray",52.99,40,"female","sister"
"244","872",2017-06-11 05:00:22,51,"male",43000,"online","yes","Osnabrück","clothes","Other clothes",52.99,52,"male","brother"
"245","834",2017-08-10 07:26:33,50,"male",39000,"online","yes","Gelsenkirchen","books","Crime Thrillers",52.99,25,"male","friend"
"246","1344",2017-09-11 10:34:13,68,"male",50000,"online","yes","Münster","disks","Movie - Blu Ray",52.99,59,"female","friend"
"247","687",2017-10-13 19:54:46,45,"female",41500,"online","yes","Gelsenkirchen","books","Other books",52.99,13,"female","daughter"
"248","285",2017-11-17 11:10:26,32,"female",31500,"store","no","Münster","books","Crime Thrillers",52.99,63,"female","aunt"
"249","747",2017-01-08 17:02:49,47,"female",42500,"store","no","Düsseldorf","disks","Movie - Blu Ray",53.99,65,"female","other"
"250","55",2017-01-23 14:11:52,22,"male",32000,"store","yes","Münster","books","Crime Thrillers",53.99,20,"male","brother"
"251","932",2017-02-16 05:20:09,53,"female",40500,"online","no","Köln","books","Fiction",53.99,36,"male","friend"
"252","270",2017-05-14 11:25:15,31,"female",40000,"online","yes","Paderborn","books","Religion",53.99,24,"female","sister"
"253","801",2017-05-22 15:24:49,49,"female",38000,"online","yes","Münster","books","Crime Thrillers",53.99,16,"female","friend"
"254","266",2017-05-27 22:46:04,31,"female",37000,"online","no","Hannover","books","Fiction",53.99,64,"male","father"
"255","171",2017-09-18 21:16:40,27,"female",32500,"online","no","Dortmund","disks","TV serial - DVD",53.99,9,"male","other"
"256","152",2017-01-10 16:18:01,26,"male",37000,"store","no","Düsseldorf","books","Mystery",54.99,51,"male","friend"
"257","74",2017-02-16 09:22:04,23,"female",30000,"store","yes","Hannover","disks","TV serial - Blu Ray",54.99,31,"male","brother"
"258","420",2017-05-15 19:28:24,36,"female",50500,"store","no","Düsseldorf","clothes","Shoes",54.99,76,"male","friend"
"259","781",2017-05-19 04:39:41,48,"female",41000,"online","no","Bielefeld","disks","Movie - Blu Ray",54.99,22,"female","friend"
"260","1093",2017-05-19 09:39:23,58,"female",48000,"online","no","Dortmund","disks","Movie - DVD",54.99,28,"female","daughter"
"261","1175",2017-07-20 21:53:17,61,"female",40000,"online","no","Münster","books","Fiction",54.99,26,"female","niece"
"262","663",2017-12-05 13:03:54,44,"female",44000,"store","no","Hannover","books","Other books",54.99,50,"male","brother"
"263","864",2017-12-08 16:49:28,50,"male",76500,"store","yes","Münster","disks","Movie - DVD",54.99,30,"female","daughter"
"264","310",2017-12-09 14:58:54,33,"male",33500,"online","no","Hannover","books","Fantasy & Science Fiction",54.99,6,"male","friend"
"265","1102",2017-12-16 18:36:12,58,"female",60000,"online","no","Bielefeld","books","Fiction",54.99,36,"female","daughter"
"266","805",2017-02-12 09:36:15,49,"female",42500,"online","yes","Osnabrück","disks","Movie - DVD",55.99,34,"female","cousin"
"267","850",2017-02-21 10:21:22,50,"female",59500,"store","no","Münster","disks","Other disks",55.99,30,"female","daughter"
"268","143",2017-12-12 11:51:00,26,"male",30500,"online","yes","Bielefeld","books","Fantasy & Science Fiction",55.99,11,"male","friend"
"269","309",2017-02-18 06:47:22,33,"female",32000,"online","yes","Hannover","clothes","Socks",56.99,56,"female","mother"
"270","686",2017-07-20 16:37:19,45,"female",39500,"store","no","Düsseldorf","disks","TV serial - Blu Ray",56.99,56,"female","cousin"
"271","370",2017-08-17 15:13:44,35,"male",36000,"store","yes","Hannover","books","Fantasy & Science Fiction",56.99,59,"male","father"
"272","240",2017-10-18 15:44:19,30,"male",35500,"online","no","Osnabrück","clothes","Shoes",56.99,39,"female","sister"
"273","726",2017-11-22 22:29:25,46,"female",54500,"online","no","Düsseldorf","clothes","Shirt",56.99,4,"female","niece"
"274","971",2017-12-20 11:01:50,54,"male",46500,"store","yes","Osnabrück","books","Crime Thrillers",56.99,29,"male","son"
"275","251",2017-01-16 22:39:36,30,"female",48500,"online","yes","Dortmund","clothes","Shirt",57.99,22,"female","friend"
"276","683",2017-02-11 14:52:36,45,"female",34000,"store","no","Münster","disks","Movie - Blu Ray",57.99,47,"female","sister"
"277","585",2017-02-20 02:22:09,42,"male",28000,"online","no","Dortmund","books","Fiction",57.99,68,"male","father"
"278","880",2017-07-11 10:30:11,51,"female",51000,"online","no","Münster","books","Other books",57.99,41,"female","sister"
"279","1205",2017-12-09 11:04:43,62,"female",36500,"store","no","Münster","books","Crime Thrillers",57.99,47,"male","friend"
"280","115",2017-12-14 19:37:32,25,"other",27000,"store","yes","Münster","books","Fantasy & Science Fiction",57.99,47,"other","undefined"
"281","28",2017-12-20 08:34:16,20,"female",33500,"store","yes","Münster","disks","Movie - DVD",57.99,77,"other","undefined"
"282","380",2017-01-16 11:15:24,35,"other",43000,"store","no","Münster","books","Fantasy & Science Fiction",58.99,54,"female","undefined"
"283","778",2017-01-16 20:59:18,48,"male",39000,"online","yes","Bielefeld","disks","Movie - Blu Ray",58.99,34,"female","friend"
"284","883",2017-01-19 18:22:00,51,"female",54000,"store","no","Osnabrück","books","Fantasy & Science Fiction",58.99,49,"male","boyfriend"
"285","208",2017-02-07 16:57:58,29,"male",30500,"store","no","Münster","books","Fantasy & Science Fiction",58.99,27,"female","friend"
"286","838",2017-02-08 14:58:19,50,"male",42000,"online","yes","Paderborn","disks","Other disks",58.99,71,"female","mother"
"287","908",2017-02-12 13:27:38,52,"male",44000,"store","yes","Münster","books","Fiction",58.99,58,"female","friend"
"288","312",2017-02-16 10:48:23,33,"female",35000,"store","no","Münster","books","Travel & Adventure",58.99,4,"female","daughter"
"289","184",2017-04-19 08:19:00,27,"female",46500,"online","no","Dortmund","books","Crime Thrillers",58.99,60,"female","mother"
"290","635",2017-05-14 21:48:44,43,"female",49500,"online","no","Köln","books","Fiction",58.99,66,"female","aunt"
"291","800",2017-06-14 19:16:41,49,"male",37500,"store","no","Münster","books","Crime Thrillers",58.99,16,"male","friend"
"292","114",2017-12-16 15:28:22,25,"male",26500,"store","yes","Münster","disks","Movie - Blu Ray",58.99,67,"female","aunt"
"293","333",2017-12-17 17:19:40,34,"male",33500,"store","yes","Münster","disks","TV serial - DVD",58.99,59,"female","friend"
"294","493",2017-02-18 22:15:04,39,"male",36500,"online","no","Bielefeld","books","Fantasy & Science Fiction",59.99,68,"male","father"
"295","1464",2017-10-06 14:48:30,76,"female",36000,"store","no","Hannover","books","Religion",59.99,78,"male","husband"
"296","427",2017-12-15 12:03:41,37,"male",31500,"store","yes","Osnabrück","clothes","Shoes",59.99,34,"female","girlfriend"
"297","102",2017-12-21 15:01:44,24,"female",36000,"online","yes","Dortmund","clothes","Other clothes",59.99,47,"female","mother"
"298","154",2017-01-16 01:08:46,26,"other",39000,"online","yes","Dortmund","books","Other books",60.99,40,"male","undefined"
"299","107",2017-01-19 03:37:57,24,"male",42500,"online","yes","Paderborn","books","Fiction",60.99,27,"male","friend"
"300","3",2017-05-16 17:58:34,19,"female",27500,"store","yes","Hannover","disks","Music-Album - CD",60.99,44,"male","father"
"301","1187",2017-07-11 16:14:41,61,"female",55000,"store","yes","Münster","disks","TV serial - Blu Ray",60.99,38,"male","friend"
"302","1431",2017-07-23 18:08:23,73,"male",74500,"store","yes","Osnabrück","clothes","Shoes",60.99,48,"male","son"
"303","747",2017-08-09 01:30:08,47,"female",42500,"online","yes","Paderborn","disks","Movie - Blu Ray",60.99,73,"female","mother"
"304","1048",2017-09-21 09:28:02,56,"male",63500,"store","yes","Münster","books","Biographies",60.99,8,"female","friend"
"305","706",2017-12-28 12:11:18,46,"female",35500,"store","no","Hannover","clothes","Other clothes",60.99,31,"male","friend"
"306","908",2017-02-13 11:40:37,52,"male",44000,"store","yes","Osnabrück","clothes","Shirt",61.99,51,"male","friend"
"307","76",2017-12-17 12:29:06,23,"female",32000,"store","yes","Düsseldorf","books","Fiction",61.99,61,"female","mother"
"308","1241",2017-02-23 19:05:19,63,"female",49500,"store","no","Düsseldorf","books","Fantasy & Science Fiction",62.99,35,"male","son"
"309","261",2017-03-22 13:12:05,31,"female",34500,"online","no","Münster","books","Fantasy & Science Fiction",62.99,49,"male","other"
"310","1397",2017-06-15 16:08:12,71,"male",64000,"store","yes","Osnabrück","clothes","Shoes",62.99,55,"male","cousin"
"311","446",2017-11-07 15:20:28,37,"female",51000,"store","no","Münster","books","Fiction",62.99,32,"male","boyfriend"
"312","362",2017-11-15 20:37:06,35,"female",31000,"online","no","Gelsenkirchen","books","Fantasy & Science Fiction",62.99,49,"male","cousin"
"313","379",2017-11-16 17:22:04,35,"female",42500,"store","no","Osnabrück","books","Travel & Adventure",62.99,33,"female","friend"
"314","515",2017-12-15 15:20:20,39,"female",59000,"store","no","Osnabrück","disks","Movie - DVD",62.99,54,"other","undefined"
"315","534",2017-01-05 10:52:45,40,"male",42500,"online","yes","Dortmund","disks","TV serial - Blu Ray",63.99,28,"female","friend"
"316","635",2017-01-22 17:16:27,43,"female",49500,"online","yes","Essen","clothes","Shirt",63.99,16,"other","undefined"
"317","173",2017-05-08 02:23:21,27,"female",35000,"online","no","Osnabrück","books","Fiction",63.99,54,"female","mother"
"318","747",2017-08-05 05:13:03,47,"female",42500,"online","no","Münster","books","Crime Thrillers",63.99,27,"male","friend"
"319","733",2017-11-13 23:39:25,46,"male",64500,"online","yes","Düsseldorf","books","Crime Thrillers",63.99,52,"female","sister"
"320","789",2017-12-14 12:55:56,48,"female",49500,"store","yes","Osnabrück","clothes","Shirt",63.99,49,"female","friend"
"321","754",2017-12-16 08:59:46,47,"male",46500,"store","yes","Osnabrück","books","Travel & Adventure",63.99,75,"female","mother"
"322","41",2017-02-10 14:04:54,21,"female",28000,"store","yes","Münster","disks","Other disks",64.99,35,"female","cousin"
"323","210",2017-02-16 07:27:07,29,"male",32000,"online","yes","Dortmund","books","Crime Thrillers",64.99,55,"female","aunt"
"324","1426",2017-05-17 03:38:24,73,"male",55500,"online","yes","Essen","disks","Movie - Blu Ray",64.99,19,"male","nephew"
"325","1088",2017-11-08 19:20:49,58,"female",41000,"store","no","Düsseldorf","books","Biographies",64.99,11,"male","nephew"
"326","416",2017-12-30 11:19:55,36,"male",46000,"store","no","Düsseldorf","books","Crime Thrillers",64.99,34,"male","brother"
"327","427",2017-02-20 17:38:02,37,"male",31500,"store","yes","Düsseldorf","disks","TV serial - Blu Ray",65.99,49,"female","sister"
"328","1096",2017-06-16 07:05:59,58,"male",52000,"online","yes","Essen","books","Crime Thrillers",65.99,56,"female","girlfriend"
"329","554",2017-12-15 10:49:33,41,"male",33500,"store","no","Osnabrück","books","Fiction",65.99,26,"female","friend"
"330","1309",2017-01-13 16:24:37,66,"female",63000,"online","no","Essen","books","Fantasy & Science Fiction",66.99,83,"male","friend"
"331","1064",2017-07-20 04:48:52,57,"female",50000,"online","no","Essen","disks","Music-Album - CD",66.99,45,"female","friend"
"332","522",2017-08-16 11:34:04,40,"female",32500,"online","yes","Gelsenkirchen","books","Fantasy & Science Fiction",66.99,66,"female","mother"
"333","665",2017-08-18 20:16:04,44,"male",46500,"online","no","Dortmund","disks","TV serial - DVD",66.99,53,"female","sister"
"334","549",2017-11-08 16:31:53,40,"male",61500,"store","yes","Münster","books","Mystery",66.99,67,"female","mother"
"335","703",2017-12-13 19:14:28,46,"male",27000,"store","yes","Düsseldorf","clothes","Shoes",66.99,21,"female","daughter"
"336","1240",2017-12-14 02:26:32,63,"male",48500,"online","yes","Münster","books","Crime Thrillers",66.99,77,"male","cousin"
"337","103",2017-12-17 16:05:02,24,"female",36500,"store","yes","Münster","disks","TV serial - DVD",66.99,39,"female","friend"
"338","590",2017-02-15 15:08:26,42,"female",33000,"store","yes","Münster","books","Mystery",67.99,7,"female","friend"
"339","888",2017-07-13 17:37:10,51,"male",58000,"store","yes","Osnabrück","books","Crime Thrillers",67.99,26,"other","undefined"
"340","982",2017-09-22 02:13:28,54,"male",54500,"online","yes","Essen","disks","TV serial - Blu Ray",67.99,35,"female","friend"
"341","1334",2017-10-17 19:49:16,67,"female",73000,"store","yes","Münster","books","Mystery",67.99,31,"male","son"
"342","191",2017-11-21 06:46:40,28,"female",34500,"online","no","Köln","disks","Music-Album - CD",67.99,50,"male","father"
"343","799",2017-12-11 22:31:54,49,"female",36500,"online","no","Essen","books","Crime Thrillers",67.99,48,"male","friend"
"344","927",2017-12-12 19:31:06,53,"male",31500,"store","no","Düsseldorf","books","Fantasy & Science Fiction",67.99,73,"female","mother"
"345","311",2017-12-13 09:25:46,33,"female",34000,"store","no","Düsseldorf","books","Fiction",67.99,43,"female","sister"
"346","1419",2017-12-19 11:01:09,72,"female",66500,"store","no","Düsseldorf","disks","TV serial - DVD",67.99,31,"female","friend"
"347","910",2017-02-16 04:02:11,52,"male",47500,"online","yes","Münster","books","Fiction",68.99,106,"male","uncle"
"348","121",2017-02-16 18:45:27,25,"other",31000,"online","yes","Gelsenkirchen","books","Biographies",68.99,59,"female","undefined"
"349","1375",2017-03-14 15:50:31,70,"female",43000,"online","no","Hannover","disks","TV serial - DVD",68.99,54,"male","brother"
"350","575",2017-05-21 17:10:08,41,"male",55000,"online","yes","Essen","books","Crime Thrillers",68.99,35,"male","brother"
"351","430",2017-07-13 12:18:22,37,"female",36000,"online","no","Münster","books","Religion",68.99,40,"female","wife"
"352","535",2017-10-09 16:38:14,40,"male",43500,"store","no","Düsseldorf","books","Fiction",68.99,71,"female","aunt"
"353","756",2017-10-18 11:31:36,47,"female",48500,"store","no","Düsseldorf","disks","Music-Album - CD",68.99,29,"female","other"
"354","975",2017-10-19 10:36:55,54,"male",49000,"store","no","Münster","clothes","Shoes",68.99,55,"male","brother"
"355","12",2017-11-12 23:16:28,19,"female",36500,"online","yes","Bielefeld","books","Fiction",68.99,67,"female","aunt"
"356","1004",2017-11-14 15:59:51,55,"female",44500,"store","no","Düsseldorf","disks","Music-Album - CD",68.99,47,"male","friend"
"357","870",2017-12-19 13:32:24,51,"male",40000,"store","no","Münster","books","Fiction",68.99,47,"other","undefined"
